Time,Simulate
0,1
0,1
4,1
0,1
0,1
0,1
14,1
0,1
0,1
0,1
0,1
5,1
0,1
0,1
1,1
0,1
0,1
1,1
0,1
0,1
7,1
0,1
0,1
3,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
3,1
0,1
0,1
0,1
0,1
1,1
1,1
0,1
3,1
0,1
0,1
2,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
2,1
1,1
0,1
0,1
1,1
0,1
1,1
1,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
12,1
0,1
1,1
0,1
2,1
0,1
1,1
0,1
0,1
2,1
0,1
0,1
0,1
0,1
2,1
1,1
0,1
2,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
1,1
1,1
0,1
0,1
0,1
0,1
0,1
19,1
0,1
0,1
6,1
0,1
0,1
1,1
6,1
0,1
1,1
0,1
1,1
1,1
0,1
1,1
0,1
0,1
0,1
0,1
2,1
0,1
1,1
0,1
2,1
0,1
0,1
5,1
2,1
0,1
0,1
0,1
1,1
1,1
1,1
2,1
0,1
5,1
1,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
2,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
4,1
1,1
0,1
2,1
0,1
0,1
0,1
0,1
0,1
2,1
0,1
1,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
5,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
14,1
0,1
6,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
3,1
3,1
0,1
0,1
0,1
1,1
11,1
5,1
1,1
0,1
1,1
0,1
0,1
0,1
2,1
0,1
1,1
0,1
0,1
6,1
4,1
0,1
0,1
0,1
0,1
0,1
1,1
1,1
0,1
1,1
0,1
1,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
3,1
1,1
0,1
1,1
0,1
0,1
1,1
0,1
2,1
0,1
0,1
3,1
1,1
0,1
0,1
0,1
0,1
0,1
1,1
2,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
1,1
2,1
0,1
0,1
1,1
1,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
2,1
0,1
0,1
0,1
8,1
0,1
0,1
1,1
0,1
1,1
1,1
2,1
0,1
1,1
1,1
0,1
1,1
0,1
2,1
5,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
1,1
2,1
0,1
0,1
1,1
1,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
3,1
0,1
1,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
1,1
2,1
0,1
0,1
1,1
0,1
0,1
0,1
1,1
0,1
2,1
0,1
1,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
4,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
1,1
0,1
0,1
1,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
3,1
1,1
0,1
7,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,1
0,1
0,1
1,1
2,1
1,1
0,1
1,1
2,1
0,1
0,1
0,1
2,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
3,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
1,1
0,1
0,1
1,1
0,1
0,1
2,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
2,1
0,1
4,1
2,1
2,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
3,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
1,1
0,1
1,1
0,1
0,1
0,1
0,1
2,1
0,1
0,1
0,1
1,1
0,1
3,1
0,1
3,1
0,1
0,1
0,1
0,1
2,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
5,1
1,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
7,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
7,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
2,1
0,1
0,1
0,1
0,1
2,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
2,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
3,1
1,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
2,1
0,1
0,1
2,1
0,1
1,1
1,1
0,1
0,1
1,1
2,1
5,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
2,1
0,1
1,1
0,1
0,1
0,1
0,1
3,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
1,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
3,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
1,1
5,1
1,1
0,1
1,1
0,1
3,1
1,1
0,1
0,1
0,1
2,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
2,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
3,1
0,1
3,1
5,1
0,1
3,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
2,1
1,1
3,1
2,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
3,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
1,1
3,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
5,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
4,1
0,1
0,1
2,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,1
1,1
0,2
1,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
10,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
4,2
0,2
0,2
1,2
0,2
10,2
1,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
1,2
7,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
1,2
0,2
0,2
0,2
3,2
0,2
0,2
1,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
0,2
5,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
1,2
1,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
1,2
0,2
1,2
0,2
0,2
0,2
8,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
0,2
0,2
3,2
1,2
1,2
1,2
2,2
2,2
0,2
1,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
1,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
0,2
4,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
3,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
1,2
2,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
5,2
10,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
2,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,2
0,2
2,2
0,2
1,2
0,2
0,2
0,2
0,2
3,2
0,2
0,2
0,2
0,2
0,2
0,2
3,2
0,2
0,2
0,2
3,2
0,2
1,2
1,2
0,2
0,2
1,2
1,2
0,2
0,2
0,2
3,2
0,2
2,2
0,2
0,2
16,2
0,2
0,2
0,2
0,2
1,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
3,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
2,2
1,2
8,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
2,2
2,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
1,2
0,2
0,2
4,2
1,2
8,2
0,2
1,2
0,2
0,2
1,2
0,2
8,2
0,2
0,2
0,2
1,2
7,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
2,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
0,2
1,2
3,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
2,2
0,2
0,2
0,2
0,2
5,2
0,2
0,2
1,2
1,2
0,2
4,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
6,2
0,2
1,2
0,2
1,2
0,2
0,2
8,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
1,2
1,2
0,2
0,2
1,2
1,2
0,2
0,2
3,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
10,2
0,2
9,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
2,2
1,2
12,2
0,2
1,2
1,2
0,2
5,2
0,2
0,2
0,2
0,2
10,2
0,2
0,2
7,2
1,2
0,2
0,2
0,2
0,2
2,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
1,2
0,2
0,2
11,2
2,2
1,2
1,2
8,2
0,2
0,2
0,2
0,2
1,2
0,2
1,2
0,2
1,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
7,2
0,2
5,2
0,2
0,2
0,2
2,2
0,2
1,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
4,2
0,2
1,2
2,2
3,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
2,2
1,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
1,2
0,2
1,2
1,2
5,2
3,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
6,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
3,2
0,2
0,2
0,2
1,2
0,2
1,2
2,2
2,2
0,2
0,2
0,2
0,2
3,2
1,2
0,2
3,2
1,2
1,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
4,2
4,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
4,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
9,2
4,2
0,2
1,2
13,2
0,2
0,2
1,2
1,2
0,2
2,2
0,2
1,2
4,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
7,2
0,2
0,2
4,2
0,2
0,2
4,2
0,2
0,2
0,2
0,2
1,2
1,2
0,2
0,2
0,2
1,2
0,2
0,2
2,2
1,2
1,2
0,2
4,2
3,2
0,2
2,2
5,2
0,2
1,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
2,2
3,2
0,2
15,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
2,2
0,2
5,2
2,2
2,2
16,2
0,2
0,2
0,2
0,2
3,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
6,2
0,2
0,2
1,2
1,2
6,2
1,2
0,2
3,2
1,2
0,2
3,2
0,2
0,2
2,2
0,2
5,2
6,2
10,2
1,2
3,2
0,2
0,2
10,2
1,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
11,2
1,2
0,2
0,2
2,2
0,2
3,2
2,2
0,2
1,2
17,2
0,2
0,2
0,2
0,2
6,2
0,2
0,2
1,2
16,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
1,2
0,2
0,2
3,2
6,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
1,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
10,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
1,2
0,2
1,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
1,2
0,2
0,2
1,2
0,2
14,2
0,2
4,2
0,2
0,2
5,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
3,2
0,2
0,2
1,2
0,2
1,2
0,2
1,2
2,2
4,2
1,2
0,2
0,2
0,2
0,2
4,2
3,2
3,2
0,2
0,2
0,2
0,2
0,2
9,2
0,2
5,2
0,2
0,2
7,2
1,2
3,2
4,2
0,2
0,2
1,2
3,2
0,2
1,2
1,2
0,2
0,2
0,2
0,2
1,2
3,2
0,2
0,2
1,2
0,2
1,2
0,2
2,2
0,2
0,2
0,2
0,2
1,2
2,2
1,2
2,2
0,2
0,2
0,2
1,2
3,2
0,2
0,2
0,2
2,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
3,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
4,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
1,2
0,2
1,2
2,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
1,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
1,2
0,2
0,2
0,2
0,2
2,2
0,2
0,2
1,2
0,2
1,2
0,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
1,2
0,2
0,2
0,2
0,2
4,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
1,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
5,2
1,2
0,2
1,2
2,2
1,2
0,2
0,2
0,2
3,2
5,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
0,2
4,2
1,2
0,2
0,2
1,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,2
8,2
1,2
3,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
3,2
0,2
6,2
0,2
0,2
0,2
0,2
0,2
3,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
1,2
2,2
12,2
0,2
0,2
0,2
0,2
0,2
2,2
1,2
0,2
0,2
1,2
7,2
1,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
1,2
0,2
2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,2
1,2
0,2
5,2
0,2
4,2
1,2
1,2
0,2
1,2
1,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
3,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
